animal,food,preference,time_of_day,timestamp
bird,Banana,4,Afternoon,2024-03-01 21:29:13
Dog,Apple,5,Evening,2024-01-04 20:52:58
Dog,Orange,2,Afternoon,2024-01-19 07:48:09
bird,Orange,1,Afternoon,2024-03-27 16:07:26
Cat,Apple,1,Afternoon,2024-05-09 16:05:13
Dog,Orange,1,Morning,2024-07-15 09:15:21
bird,Banana,5,Evening,2024-01-07 11:45:15
bird,Watermelon,4,Afternoon,2024-04-06 16:26:25
Dog,Banana,5,Evening,2024-02-19 15:11:03
bird,Apple,5,Morning,2024-02-20 03:49:34
Cat,Banana,3,Morning,2024-07-11 04:29:23
bird,Watermelon,3,Evening,2024-07-16 02:45:19
Cat,Apple,2,Evening,2024-05-01 20:57:58
bird,Orange,5,Morning,2024-06-13 11:02:11
Cat,Orange,3,Afternoon,2024-01-21 21:38:38
Cat,Banana,1,Evening,2024-01-08 18:25:38
bird,Grape,1,Afternoon,2024-02-10 14:32:29
Dog,Banana,4,Afternoon,2024-05-21 07:22:33
bird,Apple,5,Evening,2024-02-14 02:23:10
Cat,Orange,5,Morning,2024-04-27 07:16:07
Cat,Watermelon,3,Afternoon,2024-06-28 02:40:56
bird,Apple,5,Afternoon,2024-05-22 18:18:11
bird,Banana,1,Morning,2024-06-29 15:16:20
bird,Orange,4,Afternoon,2024-01-23 12:47:14
bird,Orange,5,Morning,2024-04-15 21:57:45
bird,Grape,2,Evening,2024-07-11 16:30:35
Cat,Apple,2,Evening,2024-05-18 17:30:37
Cat,Orange,4,Morning,2024-05-10 00:39:54
Cat,Banana,2,Morning,2024-03-02 12:04:44
Dog,Apple,5,Morning,2024-01-02 16:06:20
bird,Orange,1,Evening,2024-02-27 05:23:29
Cat,Watermelon,3,Afternoon,2024-04-30 11:52:51
bird,Orange,4,Afternoon,2024-03-17 15:31:33
bird,Apple,5,Morning,2024-07-14 23:22:39
bird,Watermelon,3,Afternoon,2024-02-13 09:04:51
Cat,Apple,3,Afternoon,2024-05-08 17:01:23
bird,Watermelon,5,Morning,2024-02-01 01:09:49
bird,Apple,2,Afternoon,2024-03-03 04:23:34
Dog,Banana,3,Evening,2024-06-08 23:17:08
bird,Apple,3,Afternoon,2024-03-10 14:30:29
Cat,Grape,3,Morning,2024-04-09 11:02:03
Cat,Grape,1,Afternoon,2024-03-17 09:21:44
bird,Grape,2,Evening,2024-02-11 03:14:14
Cat,Watermelon,5,Afternoon,2024-01-05 22:43:19
Dog,Banana,2,Morning,2024-03-08 09:27:57
Cat,Apple,3,Evening,2024-01-02 12:56:06
Cat,Apple,5,Evening,2024-05-13 03:15:24
bird,Banana,4,Afternoon,2024-02-03 13:58:34
Cat,Banana,2,Evening,2024-06-28 23:16:11
bird,Apple,5,Evening,2024-04-08 12:06:14
Dog,Apple,3,Morning,2024-03-15 12:19:31
Cat,Apple,1,Evening,2024-06-20 22:31:27
Cat,Watermelon,4,Morning,2024-04-18 13:51:56
Dog,Watermelon,4,Morning,2024-04-02 23:12:59
Dog,Banana,4,Evening,2024-06-25 18:45:39
bird,Grape,4,Evening,2024-03-17 05:44:24
bird,Grape,4,Morning,2024-04-10 14:56:10
Dog,Watermelon,2,Morning,2024-04-02 23:22:34
bird,Orange,3,Afternoon,2024-01-04 20:02:04
bird,Watermelon,3,Evening,2024-06-25 09:55:13
Dog,Apple,5,Afternoon,2024-01-02 13:02:07
bird,Apple,5,Evening,2024-01-09 14:52:08
Dog,Grape,2,Afternoon,2024-06-05 22:11:56
Dog,Apple,1,Afternoon,2024-04-12 12:13:56
Cat,Apple,2,Afternoon,2024-01-03 23:21:09
Cat,Watermelon,4,Afternoon,2024-03-07 13:57:05
Cat,Apple,4,Afternoon,2024-01-24 15:01:31
bird,Apple,5,Morning,2024-06-10 19:58:45
Dog,Orange,1,Morning,2024-01-24 17:06:30
bird,Banana,3,Afternoon,2024-03-05 15:58:51
Cat,Banana,1,Afternoon,2024-05-10 13:07:28
bird,Banana,1,Morning,2024-05-24 17:27:32
bird,Apple,5,Evening,2024-02-23 06:28:06
Cat,Banana,5,Evening,2024-07-05 13:10:29
Dog,Orange,4,Evening,2024-02-12 07:23:08
bird,Banana,4,Morning,2024-04-23 08:23:49
Cat,Grape,5,Afternoon,2024-01-30 00:31:03
bird,Watermelon,4,Evening,2024-06-03 17:54:36
Cat,Grape,2,Morning,2024-01-02 09:23:00
bird,Orange,5,Evening,2024-01-06 09:44:58
Dog,Banana,5,Evening,2024-02-18 15:19:00
bird,Watermelon,4,Morning,2024-04-25 01:46:42
bird,Grape,5,Morning,2024-02-25 04:01:37
Cat,Banana,2,Afternoon,2024-03-24 17:15:58
bird,Watermelon,3,Evening,2024-03-25 15:39:52
Dog,Apple,1,Afternoon,2024-07-10 17:40:34
bird,Watermelon,2,Morning,2024-06-25 01:57:06
Cat,Banana,2,Evening,2024-07-15 03:53:01
Cat,Watermelon,3,Morning,2024-02-26 10:37:51
Cat,Watermelon,1,Evening,2024-01-20 06:41:34
Cat,Apple,1,Afternoon,2024-05-05 06:18:53
Cat,Orange,1,Afternoon,2024-05-23 07:51:07
Dog,Orange,4,Evening,2024-01-17 15:51:13
Dog,Watermelon,5,Morning,2024-06-20 23:56:15
Cat,Apple,3,Afternoon,2024-01-10 06:36:31
bird,Banana,2,Morning,2024-03-13 22:05:36
Cat,Watermelon,2,Afternoon,2024-03-10 10:32:23
Dog,Banana,1,Evening,2024-05-08 15:27:25
bird,Watermelon,3,Morning,2024-06-23 12:55:23
bird,Grape,5,Evening,2024-02-28 01:51:58
Cat,Watermelon,3,Evening,2024-07-15 07:03:50
bird,Grape,1,Evening,2024-01-25 13:19:35
Cat,Apple,5,Afternoon,2024-01-19 20:12:58
Cat,Orange,4,Evening,2024-04-12 01:10:03
bird,Grape,4,Afternoon,2024-04-01 02:04:43
Dog,Watermelon,2,Afternoon,2024-05-08 01:33:59
Cat,Banana,3,Morning,2024-01-18 02:32:01
Cat,Watermelon,2,Afternoon,2024-05-07 23:06:14
Dog,Banana,1,Evening,2024-03-30 12:51:40
bird,Orange,2,Afternoon,2024-05-03 07:44:04
Dog,Orange,2,Evening,2024-03-25 05:28:28
bird,Watermelon,1,Afternoon,2024-04-29 21:14:57
Dog,Orange,2,Evening,2024-02-19 20:37:13
bird,Apple,3,Evening,2024-07-17 08:55:36
bird,Watermelon,3,Evening,2024-06-25 14:14:32
Dog,Grape,5,Morning,2024-04-10 18:21:48
bird,Apple,2,Evening,2024-07-10 03:52:00
Dog,Watermelon,3,Evening,2024-03-11 02:09:48
Cat,Orange,4,Morning,2024-07-08 07:53:40
Cat,Banana,3,Evening,2024-03-27 20:12:12
Cat,Apple,5,Afternoon,2024-06-27 02:37:43
Cat,Orange,5,Morning,2024-05-02 08:16:00
bird,Grape,4,Evening,2024-04-24 14:45:51
bird,Grape,4,Morning,2024-05-01 09:43:18
Cat,Banana,2,Afternoon,2024-01-31 14:25:13
Dog,Orange,3,Evening,2024-04-26 19:47:27
Cat,Grape,3,Morning,2024-06-20 17:07:46
Cat,Orange,3,Afternoon,2024-04-28 12:05:56
bird,Orange,4,Morning,2024-02-24 03:39:16
Dog,Apple,4,Evening,2024-01-23 10:27:54
Cat,Grape,5,Morning,2024-05-27 20:32:16
Cat,Orange,5,Afternoon,2024-02-20 02:31:50
Dog,Watermelon,2,Morning,2024-04-07 22:48:28
bird,Banana,3,Evening,2024-01-01 16:49:02
Cat,Banana,5,Morning,2024-02-20 19:31:36
bird,Watermelon,1,Morning,2024-04-27 07:08:45
Cat,Watermelon,5,Afternoon,2024-06-04 17:12:28
Dog,Apple,2,Evening,2024-03-26 23:23:35
bird,Apple,4,Afternoon,2024-03-31 10:14:19
Cat,Apple,3,Afternoon,2024-02-29 19:07:28
bird,Watermelon,5,Evening,2024-04-09 23:44:52
bird,Grape,2,Afternoon,2024-02-20 14:13:24
Dog,Grape,2,Evening,2024-04-22 07:54:28
Dog,Grape,5,Morning,2024-04-11 20:16:44
Cat,Watermelon,5,Morning,2024-05-23 23:22:33
Cat,Banana,1,Afternoon,2024-03-09 11:06:30
Cat,Watermelon,2,Afternoon,2024-03-06 20:14:44
bird,Watermelon,4,Morning,2024-06-18 14:38:15
Cat,Apple,4,Evening,2024-02-26 14:07:39
bird,Watermelon,4,Morning,2024-07-06 05:08:15
Cat,Banana,2,Afternoon,2024-02-06 01:26:00
Dog,Orange,1,Morning,2024-03-19 18:37:55
Cat,Orange,5,Afternoon,2024-06-27 19:14:19
Dog,Banana,1,Morning,2024-04-01 04:51:26
Dog,Banana,5,Afternoon,2024-04-10 11:39:26
Cat,Orange,3,Afternoon,2024-06-08 12:08:43
Cat,Banana,3,Evening,2024-04-15 13:15:44
Cat,Orange,3,Morning,2024-06-06 15:14:52
Cat,Banana,1,Evening,2024-01-12 07:22:50
bird,Banana,2,Evening,2024-05-20 03:41:16
bird,Orange,4,Evening,2024-04-07 15:21:59
Cat,Banana,1,Afternoon,2024-04-04 02:35:30
Dog,Banana,4,Afternoon,2024-07-09 08:10:44
bird,Watermelon,1,Morning,2024-01-16 06:19:13
Cat,Watermelon,3,Afternoon,2024-01-17 18:52:24
Cat,Banana,3,Afternoon,2024-05-14 08:56:53
Dog,Banana,4,Morning,2024-07-03 10:49:17
Cat,Grape,1,Evening,2024-01-02 23:07:06
bird,Orange,4,Afternoon,2024-05-22 07:41:29
Cat,Apple,5,Afternoon,2024-02-16 06:23:55
bird,Banana,4,Morning,2024-01-06 04:18:31
bird,Banana,2,Evening,2024-05-11 10:12:55
Cat,Orange,1,Afternoon,2024-03-06 17:20:48
Dog,Apple,1,Evening,2024-03-08 11:09:27
Dog,Orange,3,Morning,2024-06-27 23:39:39
Dog,Watermelon,5,Evening,2024-01-22 15:01:05
Cat,Banana,2,Morning,2024-03-21 02:31:42
Dog,Apple,2,Afternoon,2024-03-02 19:29:22
bird,Watermelon,4,Evening,2024-05-01 11:46:15
Cat,Apple,2,Evening,2024-06-19 15:49:14
bird,Orange,5,Morning,2024-04-16 21:59:14
Dog,Banana,4,Evening,2024-02-19 13:31:12
Dog,Grape,2,Morning,2024-03-01 09:58:58
Dog,Watermelon,2,Afternoon,2024-07-13 05:43:26
bird,Grape,2,Evening,2024-07-07 03:45:05
bird,Apple,5,Evening,2024-07-09 13:26:00
Cat,Watermelon,5,Afternoon,2024-05-22 23:00:03
Dog,Banana,2,Morning,2024-06-08 13:27:08
Cat,Banana,2,Afternoon,2024-06-11 19:33:23
Dog,Banana,2,Evening,2024-01-23 07:25:40
Dog,Banana,2,Afternoon,2024-02-21 13:08:06
Cat,Grape,1,Evening,2024-05-17 18:11:03
bird,Apple,1,Evening,2024-01-07 21:23:53
Cat,Orange,5,Evening,2024-06-20 13:11:31
Cat,Grape,3,Evening,2024-01-31 03:39:22
Dog,Banana,4,Morning,2024-02-21 11:49:00
Dog,Grape,4,Morning,2024-02-26 10:51:53
Dog,Orange,5,Evening,2024-03-26 15:38:11
Dog,Apple,3,Evening,2024-07-11 08:29:11
Cat,Orange,1,Evening,2024-07-14 23:19:52
Cat,Orange,1,Morning,2024-02-25 17:50:10
bird,Orange,4,Afternoon,2024-05-30 21:08:49
Cat,Apple,4,Evening,2024-02-12 04:44:39
Dog,Apple,2,Afternoon,2024-02-11 17:17:49
Dog,Watermelon,4,Afternoon,2024-06-14 00:11:43
Cat,Grape,1,Afternoon,2024-01-25 17:17:36
Dog,Grape,4,Evening,2024-05-31 19:27:55
Dog,Banana,5,Afternoon,2024-04-10 16:49:06
bird,Banana,3,Morning,2024-06-01 13:18:07
bird,Orange,5,Afternoon,2024-05-24 07:28:40
Dog,Watermelon,1,Evening,2024-06-23 00:49:46
bird,Banana,1,Evening,2024-03-29 00:08:50
bird,Grape,1,Afternoon,2024-07-05 13:22:07
Cat,Banana,3,Evening,2024-02-10 11:07:46
bird,Banana,3,Morning,2024-03-30 09:30:35
bird,Orange,1,Evening,2024-06-28 16:30:11
bird,Watermelon,2,Morning,2024-01-22 23:14:38
Cat,Apple,1,Evening,2024-05-12 20:16:13
Cat,Watermelon,2,Afternoon,2024-01-20 00:10:33
Cat,Banana,3,Evening,2024-04-29 22:19:46
Dog,Watermelon,4,Evening,2024-03-01 02:32:01
bird,Orange,2,Evening,2024-06-19 12:06:17
bird,Orange,4,Morning,2024-05-18 19:39:23
Dog,Orange,5,Morning,2024-01-07 11:01:35
Dog,Orange,2,Evening,2024-04-28 00:27:02
Cat,Watermelon,3,Evening,2024-06-26 14:01:26
Cat,Grape,1,Morning,2024-03-30 14:45:41
bird,Grape,2,Afternoon,2024-04-19 15:30:31
Dog,Banana,2,Evening,2024-06-12 02:39:43
Cat,Grape,3,Afternoon,2024-06-18 23:52:26
bird,Watermelon,1,Afternoon,2024-04-07 13:52:42
Cat,Orange,4,Evening,2024-06-13 14:25:29
Dog,Watermelon,1,Evening,2024-02-27 01:41:30
Cat,Apple,5,Morning,2024-04-04 02:07:18
Cat,Apple,1,Morning,2024-04-27 05:36:22
bird,Apple,5,Afternoon,2024-03-11 03:58:57
bird,Apple,3,Morning,2024-05-26 04:04:14
Cat,Orange,4,Afternoon,2024-02-21 18:12:00
bird,Banana,2,Afternoon,2024-04-07 02:08:34
Dog,Watermelon,1,Morning,2024-06-22 21:02:33
bird,Orange,1,Afternoon,2024-01-29 11:32:12
Dog,Orange,5,Evening,2024-03-08 07:02:28
Dog,Banana,4,Morning,2024-06-19 10:35:45
bird,Watermelon,3,Evening,2024-07-13 10:45:50
bird,Apple,4,Afternoon,2024-01-16 14:52:31
Dog,Banana,4,Evening,2024-06-07 13:45:59
bird,Watermelon,5,Afternoon,2024-04-03 12:13:12
Dog,Banana,5,Morning,2024-06-07 08:22:28
bird,Banana,5,Evening,2024-06-25 08:45:22
bird,Watermelon,2,Afternoon,2024-03-12 18:01:48
bird,Grape,4,Evening,2024-04-28 08:18:26
Dog,Apple,5,Evening,2024-07-15 18:36:57
Dog,Watermelon,5,Afternoon,2024-06-17 07:53:32
bird,Banana,3,Morning,2024-05-02 04:36:37
Dog,Watermelon,2,Morning,2024-03-24 13:07:09
Dog,Apple,2,Evening,2024-04-10 05:10:15
Cat,Watermelon,4,Afternoon,2024-06-20 07:33:18
bird,Banana,1,Morning,2024-05-07 14:22:32
Cat,Apple,1,Afternoon,2024-06-29 12:28:52
Dog,Apple,4,Afternoon,2024-02-13 04:53:30
bird,Apple,4,Evening,2024-05-03 02:40:00
Dog,Watermelon,2,Evening,2024-05-01 02:19:59
Dog,Grape,5,Morning,2024-03-19 13:00:46
Cat,Banana,4,Afternoon,2024-02-05 21:08:56
Cat,Apple,5,Afternoon,2024-01-30 08:37:18
Cat,Apple,2,Evening,2024-01-12 17:36:22
Cat,Apple,5,Evening,2024-03-21 19:35:39
Cat,Orange,5,Evening,2024-02-28 15:53:30
Dog,Apple,5,Afternoon,2024-06-03 08:14:13
bird,Apple,4,Afternoon,2024-04-20 10:30:23
Cat,Banana,5,Afternoon,2024-04-07 08:11:08
Dog,Apple,5,Evening,2024-04-17 18:28:52
Cat,Apple,3,Evening,2024-06-17 23:06:14
Cat,Apple,4,Morning,2024-02-13 21:19:43
Cat,Watermelon,2,Evening,2024-02-29 03:17:12
Dog,Apple,3,Afternoon,2024-06-12 06:51:21
Dog,Banana,4,Morning,2024-03-16 15:01:29
bird,Orange,3,Morning,2024-06-10 22:02:06
Cat,Orange,4,Afternoon,2024-01-12 03:41:28
bird,Grape,3,Evening,2024-01-12 01:02:26
Dog,Watermelon,1,Evening,2024-03-15 10:09:26
Dog,Grape,5,Evening,2024-01-22 23:41:14
bird,Apple,4,Morning,2024-02-27 14:47:18
bird,Grape,4,Evening,2024-06-07 00:09:44
bird,Watermelon,1,Evening,2024-03-18 06:19:56
Cat,Grape,1,Evening,2024-05-10 08:08:33
bird,Watermelon,5,Morning,2024-03-29 22:30:52
Cat,Orange,1,Morning,2024-04-16 10:48:38
Dog,Apple,4,Evening,2024-02-11 16:49:23
Dog,Banana,5,Morning,2024-05-02 01:23:54
Dog,Grape,4,Evening,2024-01-21 16:30:27
Cat,Orange,2,Morning,2024-04-22 17:18:37
Cat,Apple,3,Evening,2024-01-16 01:33:11
Dog,Watermelon,3,Afternoon,2024-04-17 02:26:42
bird,Banana,3,Morning,2024-06-19 22:14:54
Dog,Banana,3,Afternoon,2024-02-19 21:47:22
Dog,Banana,5,Evening,2024-02-01 05:03:11
Dog,Banana,1,Evening,2024-07-14 10:34:21
Dog,Grape,5,Afternoon,2024-06-17 22:33:19
Cat,Watermelon,1,Afternoon,2024-01-23 13:07:37
Dog,Watermelon,3,Morning,2024-05-05 11:56:42
Dog,Watermelon,3,Afternoon,2024-01-26 23:28:45
bird,Orange,4,Evening,2024-05-24 15:35:38
Cat,Orange,5,Morning,2024-01-09 03:12:47
Cat,Banana,1,Evening,2024-01-17 18:21:27
bird,Apple,3,Morning,2024-02-27 19:02:05
Cat,Banana,3,Afternoon,2024-06-19 17:36:18
bird,Orange,2,Afternoon,2024-02-13 13:51:56
bird,Grape,1,Morning,2024-01-21 15:05:55
Cat,Apple,1,Afternoon,2024-02-07 21:48:58
bird,Orange,3,Afternoon,2024-07-08 04:08:18
Dog,Apple,3,Afternoon,2024-06-01 22:19:42
Dog,Watermelon,4,Morning,2024-03-13 21:41:26
Dog,Banana,3,Evening,2024-07-15 06:56:30
Cat,Grape,4,Evening,2024-05-19 09:54:49
Cat,Orange,4,Morning,2024-06-06 22:58:11
bird,Orange,1,Afternoon,2024-07-14 00:43:18
bird,Apple,2,Afternoon,2024-03-19 15:08:25
bird,Watermelon,3,Afternoon,2024-06-27 04:44:49
Cat,Watermelon,2,Morning,2024-07-11 16:45:29
Dog,Grape,2,Morning,2024-05-01 19:04:09
bird,Orange,5,Morning,2024-04-04 09:45:18
Dog,Grape,3,Evening,2024-02-29 19:57:55
bird,Apple,1,Evening,2024-01-26 09:08:52
bird,Apple,5,Morning,2024-06-22 15:22:21
Dog,Orange,2,Afternoon,2024-05-24 22:49:59
bird,Watermelon,2,Afternoon,2024-04-09 01:50:12
Dog,Grape,3,Afternoon,2024-03-05 06:53:39
Cat,Banana,1,Evening,2024-01-28 08:16:36
Dog,Banana,3,Evening,2024-05-02 09:18:50
bird,Orange,3,Evening,2024-06-27 08:49:00
bird,Apple,3,Afternoon,2024-03-19 19:12:41
bird,Grape,5,Evening,2024-03-27 10:01:12
bird,Banana,1,Afternoon,2024-06-11 04:03:35
Dog,Banana,5,Afternoon,2024-03-19 07:30:13
bird,Orange,1,Evening,2024-06-15 01:58:23
Dog,Banana,2,Afternoon,2024-06-21 02:56:30
Dog,Orange,1,Morning,2024-03-19 23:22:30
Cat,Apple,5,Afternoon,2024-02-05 20:29:55
Cat,Orange,2,Morning,2024-06-10 03:14:55
bird,Grape,4,Evening,2024-05-22 05:52:24
Cat,Banana,1,Evening,2024-04-27 23:02:12
Dog,Watermelon,2,Evening,2024-01-22 22:41:37
Cat,Grape,5,Morning,2024-05-31 07:39:03
Dog,Orange,1,Afternoon,2024-02-18 00:47:39
Dog,Watermelon,4,Afternoon,2024-05-26 17:36:40
Dog,Grape,2,Afternoon,2024-03-24 16:41:24
Cat,Grape,3,Morning,2024-06-15 11:55:34
Dog,Grape,1,Afternoon,2024-04-22 23:33:44
Dog,Banana,2,Evening,2024-06-20 23:31:52
bird,Grape,1,Afternoon,2024-03-11 23:17:48
Dog,Watermelon,3,Evening,2024-04-12 18:57:26
bird,Orange,3,Morning,2024-06-26 23:00:02
Cat,Orange,4,Morning,2024-03-27 10:25:02
Cat,Apple,3,Afternoon,2024-06-06 04:34:04
bird,Banana,2,Afternoon,2024-03-27 14:26:30
bird,Banana,3,Evening,2024-05-23 07:41:14
Cat,Banana,4,Morning,2024-07-03 01:18:22
bird,Orange,5,Morning,2024-05-24 00:07:15
Cat,Banana,2,Evening,2024-05-06 00:25:49
Dog,Watermelon,4,Morning,2024-07-01 19:45:37
Cat,Banana,3,Afternoon,2024-06-13 21:02:42
Cat,Apple,3,Afternoon,2024-02-01 14:33:42
Dog,Grape,2,Evening,2024-06-02 12:42:59
Cat,Orange,3,Evening,2024-04-23 11:10:24
Cat,Banana,2,Afternoon,2024-03-25 15:31:14
Dog,Apple,4,Morning,2024-07-05 21:27:18
bird,Banana,2,Afternoon,2024-01-04 19:03:04
Dog,Grape,5,Morning,2024-06-17 03:54:36
Dog,Banana,5,Morning,2024-04-24 23:31:22
Cat,Watermelon,2,Afternoon,2024-06-08 19:12:39
Dog,Watermelon,2,Afternoon,2024-07-06 23:43:09
Cat,Apple,5,Evening,2024-06-21 01:29:54
Cat,Apple,3,Afternoon,2024-01-07 19:15:28
bird,Banana,5,Afternoon,2024-06-10 22:57:43
Cat,Apple,4,Morning,2024-07-14 10:26:20
bird,Banana,3,Morning,2024-03-06 10:37:24
bird,Apple,2,Evening,2024-01-10 03:24:38
Dog,Orange,4,Evening,2024-06-30 21:52:45
Cat,Banana,3,Morning,2024-05-05 01:17:27
bird,Orange,2,Afternoon,2024-03-13 14:19:48
bird,Orange,4,Morning,2024-06-24 08:29:13
bird,Apple,4,Morning,2024-01-16 19:41:41
Dog,Apple,1,Morning,2024-02-04 09:18:42
bird,Watermelon,2,Morning,2024-06-22 12:23:41
bird,Grape,5,Evening,2024-02-29 05:31:28
Dog,Watermelon,4,Afternoon,2024-04-11 05:37:07
Dog,Grape,4,Afternoon,2024-06-07 01:59:06
Dog,Banana,4,Afternoon,2024-01-06 03:16:14
Dog,Banana,3,Evening,2024-01-28 18:05:53
Cat,Grape,4,Evening,2024-05-25 06:12:38
Dog,Watermelon,2,Morning,2024-04-03 22:30:06
Cat,Grape,3,Afternoon,2024-02-16 14:31:41
Cat,Grape,1,Afternoon,2024-04-26 09:18:26
Dog,Orange,4,Morning,2024-03-09 17:49:45
Dog,Orange,5,Morning,2024-06-16 18:24:20
bird,Watermelon,4,Morning,2024-03-09 23:32:58
Dog,Orange,4,Afternoon,2024-07-08 09:27:28
Cat,Watermelon,3,Morning,2024-01-01 23:04:09
Cat,Grape,2,Evening,2024-05-04 08:02:37
bird,Orange,5,Morning,2024-05-17 12:02:13
bird,Grape,4,Evening,2024-04-14 09:07:42
Dog,Orange,3,Morning,2024-06-27 18:59:56
Dog,Orange,2,Afternoon,2024-05-12 01:05:44
Cat,Banana,2,Morning,2024-02-13 04:58:07
bird,Banana,4,Afternoon,2024-05-29 03:05:28
bird,Banana,3,Morning,2024-07-04 21:18:15
Cat,Apple,1,Evening,2024-01-20 15:32:01
Dog,Grape,2,Morning,2024-01-07 20:52:14
Cat,Orange,4,Morning,2024-02-27 18:01:52
Cat,Watermelon,1,Evening,2024-03-18 16:36:35
bird,Orange,3,Morning,2024-02-28 16:14:40
Dog,Banana,1,Morning,2024-01-10 08:53:05
Dog,Orange,5,Evening,2024-06-14 20:54:26
Dog,Orange,1,Evening,2024-07-05 01:17:04
bird,Banana,4,Afternoon,2024-03-23 00:36:57
Cat,Apple,2,Afternoon,2024-06-10 10:32:47
Cat,Orange,4,Morning,2024-06-02 18:43:27
Dog,Apple,3,Morning,2024-03-16 21:15:08
Cat,Banana,2,Morning,2024-01-27 16:42:46
Cat,Grape,3,Afternoon,2024-05-18 07:05:47
Cat,Grape,4,Evening,2024-07-16 16:13:37
Dog,Orange,1,Afternoon,2024-07-02 11:21:20
bird,Banana,2,Evening,2024-03-20 10:17:51
bird,Grape,4,Morning,2024-04-25 05:32:27
Cat,Orange,3,Morning,2024-07-12 05:00:51
Cat,Apple,5,Afternoon,2024-04-30 15:04:33
Cat,Banana,5,Evening,2024-01-20 06:24:19
Dog,Watermelon,5,Afternoon,2024-04-09 14:26:27
Dog,Apple,3,Morning,2024-04-23 00:44:29
bird,Grape,2,Afternoon,2024-06-20 20:19:25
bird,Watermelon,5,Afternoon,2024-01-26 23:28:26
Cat,Watermelon,3,Evening,2024-07-16 06:10:28
bird,Banana,2,Morning,2024-04-28 08:58:55
bird,Apple,4,Morning,2024-03-16 23:49:14
Cat,Apple,3,Evening,2024-01-13 23:32:21
Cat,Grape,3,Evening,2024-03-30 22:08:38
bird,Banana,4,Afternoon,2024-04-14 13:26:02
Dog,Watermelon,1,Evening,2024-02-22 21:50:29
Cat,Grape,4,Afternoon,2024-04-27 06:06:50
Dog,Apple,4,Afternoon,2024-07-15 21:08:08
bird,Watermelon,1,Evening,2024-02-17 09:18:26
Cat,Banana,3,Evening,2024-06-02 17:17:05
Cat,Apple,2,Morning,2024-04-05 08:19:58
bird,Apple,3,Evening,2024-01-22 23:37:12
Dog,Banana,5,Afternoon,2024-01-23 01:16:10
Dog,Apple,1,Evening,2024-01-31 22:11:05
bird,Orange,1,Morning,2024-03-28 21:35:30
bird,Watermelon,4,Morning,2024-06-20 20:05:42
Cat,Orange,1,Morning,2024-06-05 08:04:07
bird,Watermelon,4,Morning,2024-02-27 08:04:32
Cat,Apple,1,Evening,2024-01-02 01:17:00
Cat,Watermelon,3,Afternoon,2024-04-19 21:56:25
bird,Grape,2,Morning,2024-03-17 19:42:20
Cat,Watermelon,3,Evening,2024-05-27 05:39:23
bird,Grape,4,Evening,2024-03-30 21:12:48
Cat,Orange,4,Afternoon,2024-03-17 08:51:29
Cat,Apple,3,Afternoon,2024-06-01 15:31:49
Cat,Banana,4,Afternoon,2024-06-12 00:21:17
Cat,Orange,3,Evening,2024-06-02 15:02:15
Dog,Grape,1,Morning,2024-05-04 03:46:48
Cat,Orange,3,Morning,2024-01-15 02:36:29
Dog,Grape,3,Afternoon,2024-01-13 05:48:19
bird,Apple,3,Morning,2024-06-07 23:32:11
bird,Banana,2,Morning,2024-06-05 02:01:49
Dog,Orange,4,Morning,2024-03-02 05:39:46
Cat,Grape,1,Afternoon,2024-01-31 03:49:07
Cat,Apple,4,Morning,2024-03-30 15:03:52
bird,Grape,3,Morning,2024-05-30 23:55:24
Dog,Orange,1,Afternoon,2024-05-21 17:35:36
Cat,Banana,4,Afternoon,2024-04-21 13:10:11
Dog,Grape,3,Afternoon,2024-01-30 09:11:40
bird,Orange,4,Afternoon,2024-02-06 15:58:19
Cat,Grape,3,Morning,2024-04-19 01:31:00
bird,Apple,2,Morning,2024-02-02 01:57:28
Dog,Apple,5,Evening,2024-02-22 00:34:49
Cat,Apple,4,Morning,2024-01-10 07:49:05
Dog,Banana,5,Afternoon,2024-04-04 05:23:37
Cat,Grape,3,Evening,2024-04-07 04:18:36
Dog,Banana,1,Evening,2024-02-29 06:18:45
Cat,Orange,3,Afternoon,2024-06-18 16:26:26
Dog,Apple,5,Morning,2024-01-17 22:48:58
Cat,Apple,5,Afternoon,2024-05-10 08:18:54
Cat,Banana,5,Morning,2024-03-16 14:09:56
Dog,Apple,2,Afternoon,2024-03-28 17:28:44
Dog,Banana,2,Morning,2024-07-08 08:42:27
Cat,Watermelon,2,Evening,2024-06-13 21:51:06
Dog,Banana,5,Morning,2024-05-17 14:27:10
bird,Watermelon,2,Morning,2024-04-07 10:19:03
bird,Watermelon,5,Evening,2024-06-26 08:05:48
bird,Banana,3,Afternoon,2024-04-24 14:57:38
bird,Grape,2,Morning,2024-02-06 14:11:14
bird,Grape,3,Afternoon,2024-07-03 06:01:48
Cat,Apple,2,Morning,2024-06-11 23:22:05
Cat,Apple,1,Evening,2024-04-09 22:32:25
Dog,Apple,1,Morning,2024-02-04 14:38:25
Cat,Apple,4,Evening,2024-04-17 16:39:51
bird,Banana,2,Evening,2024-01-08 08:00:48
bird,Orange,5,Evening,2024-06-20 13:54:06
bird,Orange,5,Evening,2024-05-17 16:59:32
Dog,Watermelon,2,Evening,2024-01-16 10:58:51
bird,Grape,1,Morning,2024-04-02 14:23:04
Cat,Banana,4,Evening,2024-04-04 13:14:04
bird,Grape,4,Evening,2024-01-18 00:40:04
